GPIO;Device name; Signal name;Time (μs);Level;Duration (μs)
  17;   remote_a; bright_plus;   342739;    1;          384
  17;   remote_a; bright_plus;   343985;    0;         1246
  17;   remote_a; bright_plus;   344375;    1;          390
  17;   remote_a; bright_plus;   345620;    0;         1245
  17;   remote_a; bright_plus;   346010;    1;          390
  17;   remote_a; bright_plus;   347256;    0;         1246
  17;   remote_a; bright_plus;   347646;    1;          390
  17;   remote_a; bright_plus;   348892;    0;         1246
  17;   remote_a; bright_plus;   349281;    1;          389
  17;   remote_a; bright_plus;   350526;    0;         1245
  17;   remote_a; bright_plus;   350918;    1;          392
  17;   remote_a; bright_plus;   352162;    0;         1244
  17;   remote_a; bright_plus;   353347;    1;         1185
  17;   remote_a; bright_plus;   353821;    0;          474
  17;   remote_a; bright_plus;   354996;    1;         1175
  17;   remote_a; bright_plus;   355468;    0;          472
  17;   remote_a; bright_plus;   355853;    1;          385
  17;   remote_a; bright_plus;   357103;    0;         1250
  17;   remote_a; bright_plus;   357489;    1;          386
  17;   remote_a; bright_plus;   358738;    0;         1249
  17;   remote_a; bright_plus;   359124;    1;          386
  17;   remote_a; bright_plus;   360372;    0;         1248
  17;   remote_a; bright_plus;   360760;    1;          388
  17;   remote_a; bright_plus;   362007;    0;         1247
  17;   remote_a; bright_plus;   362396;    1;          389
  17;   remote_a; bright_plus;   363639;    0;         1243
  17;   remote_a; bright_plus;   364826;    1;         1187
  17;   remote_a; bright_plus;   365296;    0;          470
  17;   remote_a; bright_plus;   365679;    1;          383
  17;   remote_a; bright_plus;   366926;    0;         1247
  17;   remote_a; bright_plus;   368110;    1;         1184
  17;   remote_a; bright_plus;   368577;    0;          467
  17;   remote_a; bright_plus;   368960;    1;          383
  17;   remote_a; bright_plus;   381149;    0;        12189
  17;   remote_a; bright_plus;   381541;    1;          392
  17;   remote_a; bright_plus;   382784;    0;         1243
  17;   remote_a; bright_plus;   383972;    1;         1188
  17;   remote_a; bright_plus;   384431;    0;          459
  17;   remote_a; bright_plus;   385619;    1;         1188
  17;   remote_a; bright_plus;   386081;    0;          462
  17;   remote_a; bright_plus;   387268;    1;         1187
  17;   remote_a; bright_plus;   387733;    0;          465
  17;   remote_a; bright_plus;   388915;    1;         1182
  17;   remote_a; bright_plus;   389379;    0;          464
  17;   remote_a; bright_plus;   389769;    1;          390
  17;   remote_a; bright_plus;   391014;    0;         1245
  17;   remote_a; bright_plus;   391405;    1;          391
  17;   remote_a; bright_plus;   392649;    0;         1244
  17;   remote_a; bright_plus;   393836;    1;         1187
  17;   remote_a; bright_plus;   394316;    0;          480
  17;   remote_a; bright_plus;   394694;    1;          378
  17;   remote_a; bright_plus;   395942;    0;         1248
  17;   remote_a; bright_plus;   396332;    1;          390
  17;   remote_a; bright_plus;   397579;    0;         1247
  17;   remote_a; bright_plus;   397967;    1;          388
  17;   remote_a; bright_plus;   399210;    0;         1243
  17;   remote_a; bright_plus;   399602;    1;          392
  17;   remote_a; bright_plus;   400845;    0;         1243
  17;   remote_a; bright_plus;   401239;    1;          394
  17;   remote_a; bright_plus;   402486;    0;         1247
  17;   remote_a; bright_plus;   402874;    1;          388
  17;   remote_a; bright_plus;   404121;    0;         1247
  17;   remote_a; bright_plus;   405305;    1;         1184
  17;   remote_a; bright_plus;   405772;    0;          467
  17;   remote_a; bright_plus;   406952;    1;         1180
  17;   remote_a; bright_plus;   407422;    0;          470
  17;   remote_a; bright_plus;   407809;    1;          387
  17;   remote_a; bright_plus;   409056;    0;         1247
  17;   remote_a; bright_plus;   409445;    1;          389
  17;   remote_a; bright_plus;   410696;    0;         1251
  17;   remote_a; bright_plus;   411081;    1;          385
  17;   remote_a; bright_plus;   412325;    0;         1244
  17;   remote_a; bright_plus;   412716;    1;          391
  17;   remote_a; bright_plus;   413975;    0;         1259
  17;   remote_a; bright_plus;   414351;    1;          376
  17;   remote_a; bright_plus;   415602;    0;         1251
  17;   remote_a; bright_plus;   416781;    1;         1179
  17;   remote_a; bright_plus;   417245;    0;          464
  17;   remote_a; bright_plus;   417635;    1;          390
  17;   remote_a; bright_plus;   418880;    0;         1245
  17;   remote_a; bright_plus;   420064;    1;         1184
  17;   remote_a; bright_plus;   420527;    0;          463
  17;   remote_a; bright_plus;   420917;    1;          390
  17;   remote_a; bright_plus;   433100;    0;        12183
  17;   remote_a; bright_plus;   433492;    1;          392
  17;   remote_a; bright_plus;   434739;    0;         1247
  17;   remote_a; bright_plus;   435924;    1;         1185
  17;   remote_a; bright_plus;   436386;    0;          462
  17;   remote_a; bright_plus;   437572;    1;         1186
  17;   remote_a; bright_plus;   438039;    0;          467
  17;   remote_a; bright_plus;   439220;    1;         1181
  17;   remote_a; bright_plus;   439684;    0;          464
  17;   remote_a; bright_plus;   440867;    1;         1183
  17;   remote_a; bright_plus;   441330;    0;          463
  17;   remote_a; bright_plus;   441720;    1;          390
  17;   remote_a; bright_plus;   442966;    0;         1246
  17;   remote_a; bright_plus;   443356;    1;          390
  17;   remote_a; bright_plus;   444608;    0;         1252
  17;   remote_a; bright_plus;   445786;    1;         1178
  17;   remote_a; bright_plus;   446257;    0;          471
  17;   remote_a; bright_plus;   446647;    1;          390
  17;   remote_a; bright_plus;   447899;    0;         1252
  17;   remote_a; bright_plus;   448282;    1;          383
  17;   remote_a; bright_plus;   449537;    0;         1255
  17;   remote_a; bright_plus;   449918;    1;          381
  17;   remote_a; bright_plus;   451165;    0;         1247
  17;   remote_a; bright_plus;   451554;    1;          389
  17;   remote_a; bright_plus;   452802;    0;         1248
  17;   remote_a; bright_plus;   453190;    1;          388
  17;   remote_a; bright_plus;   454436;    0;         1246
  17;   remote_a; bright_plus;   454826;    1;          390
  17;   remote_a; bright_plus;   456076;    0;         1250
  17;   remote_a; bright_plus;   457254;    1;         1178
  17;   remote_a; bright_plus;   457724;    0;          470
  17;   remote_a; bright_plus;   458902;    1;         1178
  17;   remote_a; bright_plus;   459374;    0;          472
  17;   remote_a; bright_plus;   459760;    1;          386
  17;   remote_a; bright_plus;   461009;    0;         1249
  17;   remote_a; bright_plus;   461395;    1;          386
  17;   remote_a; bright_plus;   462642;    0;         1247
  17;   remote_a; bright_plus;   463030;    1;          388
  17;   remote_a; bright_plus;   464277;    0;         1247
  17;   remote_a; bright_plus;   464666;    1;          389
  17;   remote_a; bright_plus;   465913;    0;         1247
  17;   remote_a; bright_plus;   466302;    1;          389
  17;   remote_a; bright_plus;   467548;    0;         1246
  17;   remote_a; bright_plus;   468731;    1;         1183
  17;   remote_a; bright_plus;   469199;    0;          468
  17;   remote_a; bright_plus;   469584;    1;          385
  17;   remote_a; bright_plus;   470830;    0;         1246
  17;   remote_a; bright_plus;   472014;    1;         1184
  17;   remote_a; bright_plus;   472480;    0;          466
  17;   remote_a; bright_plus;   472866;    1;          386
  17;   remote_a; bright_plus;   485051;    0;        12185
  17;   remote_a; bright_plus;   485445;    1;          394
  17;   remote_a; bright_plus;   486687;    0;         1242
  17;   remote_a; bright_plus;   487875;    1;         1188
  17;   remote_a; bright_plus;   488339;    0;          464
  17;   remote_a; bright_plus;   489522;    1;         1183
  17;   remote_a; bright_plus;   489987;    0;          465
  17;   remote_a; bright_plus;   491169;    1;         1182
  17;   remote_a; bright_plus;   491634;    0;          465
  17;   remote_a; bright_plus;   492817;    1;         1183
  17;   remote_a; bright_plus;   493279;    0;          462
  17;   remote_a; bright_plus;   493671;    1;          392
  17;   remote_a; bright_plus;   494925;    0;         1254
  17;   remote_a; bright_plus;   495305;    1;          380
  17;   remote_a; bright_plus;   496554;    0;         1249
  17;   remote_a; bright_plus;   497735;    1;         1181
  17;   remote_a; bright_plus;   498209;    0;          474
  17;   remote_a; bright_plus;   498595;    1;          386
  17;   remote_a; bright_plus;   499846;    0;         1251
  17;   remote_a; bright_plus;   500231;    1;          385
  17;   remote_a; bright_plus;   501481;    0;         1250
  17;   remote_a; bright_plus;   501868;    1;          387
  17;   remote_a; bright_plus;   503114;    0;         1246
  17;   remote_a; bright_plus;   503504;    1;          390
  17;   remote_a; bright_plus;   504748;    0;         1244
  17;   remote_a; bright_plus;   505139;    1;          391
  17;   remote_a; bright_plus;   506384;    0;         1245
  17;   remote_a; bright_plus;   506775;    1;          391
  17;   remote_a; bright_plus;   508020;    0;         1245
  17;   remote_a; bright_plus;   509204;    1;         1184
  17;   remote_a; bright_plus;   509668;    0;          464
  17;   remote_a; bright_plus;   510853;    1;         1185
  17;   remote_a; bright_plus;   511325;    0;          472
  17;   remote_a; bright_plus;   511709;    1;          384
  17;   remote_a; bright_plus;   512957;    0;         1248
  17;   remote_a; bright_plus;   513345;    1;          388
  17;   remote_a; bright_plus;   514593;    0;         1248
  17;   remote_a; bright_plus;   514981;    1;          388
  17;   remote_a; bright_plus;   516227;    0;         1246
  17;   remote_a; bright_plus;   516617;    1;          390
  17;   remote_a; bright_plus;   517863;    0;         1246
  17;   remote_a; bright_plus;   518253;    1;          390
  17;   remote_a; bright_plus;   519497;    0;         1244
  17;   remote_a; bright_plus;   520681;    1;         1184
  17;   remote_a; bright_plus;   521145;    0;          464
  17;   remote_a; bright_plus;   521534;    1;          389
  17;   remote_a; bright_plus;   522782;    0;         1248
  17;   remote_a; bright_plus;   523964;    1;         1182
  17;   remote_a; bright_plus;   524429;    0;          465
  17;   remote_a; bright_plus;   524817;    1;          388
  17;   remote_a; bright_plus;   537005;    0;        12188
  17;   remote_a; bright_plus;   537395;    1;          390
  17;   remote_a; bright_plus;   538645;    0;         1250
  17;   remote_a; bright_plus;   539825;    1;         1180
  17;   remote_a; bright_plus;   540288;    0;          463
  17;   remote_a; bright_plus;   541474;    1;         1186
  17;   remote_a; bright_plus;   541934;    0;          460
  17;   remote_a; bright_plus;   543121;    1;         1187
